team_name,team_id,season,head_coach,division,conference,conference_id,wins,losses,ties,wl_per,notes
McDaniel Green Terror,773,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1954,E. Bruce Ferguson,NA,NA,NA,0,7,0,0,NA
McDaniel Green Terror,773,1953,E. Bruce Ferguson,NA,NA,NA,0,8,0,0,NA
McDaniel Green Terror,773,1952,E. Bruce Ferguson,NA,NA,NA,0,8,0,0,NA
McDaniel Green Terror,773,1951,E. Bruce Ferguson,NA,NA,NA,1,8,0,0.111,NA
McDaniel Green Terror,773,1950,Ed Sparrow,NA,NA,NA,1,10,0,0.091,NA
McDaniel Green Terror,773,1949,Al Paul,NA,NA,NA,5,4,0,0.556,NA
McDaniel Green Terror,773,1948,Al Paul,NA,NA,NA,2,4,0,0.333,NA
McDaniel Green Terror,773,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1937,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1932,Neil Stubley,NA,NA,NA,1,5,0,0.167,NA
McDaniel Green Terror,773,1931,George Ekaitis,NA,NA,NA,0,5,0,0,NA
McDaniel Green Terror,773,1930,T.B. Marden,NA,NA,NA,0,5,0,0,NA
McDaniel Green Terror,773,1929,T.B. Marden,NA,NA,NA,3,3,0,0.5,NA
McDaniel Green Terror,773,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA
McDaniel Green Terror,773,1927,NA,NA,NA,NA,1,1,0,0.5,NA
Medaille Mavericks,23725,2023,Sean Behan,3,United East,30071,0,0,0,0,NA
Medaille Mavericks,23725,2022,Sean Behan,3,United East,30071,1,10,0,0.091,NA
Medaille Mavericks,23725,2021,Dan Patrone,3,United East,30071,1,4,0,0.2,NA
Medaille Mavericks,23725,2020,Dan Patrone,3,United East,30071,1,3,0,0.25,NA
Medaille Mavericks,23725,2019,Dan Patrone,3,United East,30071,3,14,0,0.176,NA
Medaille Mavericks,23725,2018,Dan Patrone,3,United East,30071,1,11,0,0.083,NA
Medaille Mavericks,23725,2017,Jeffrey Wilson,3,United East,30071,1,14,0,0.067,NA
Medaille Mavericks,23725,2016,Frank Felicetti,3,United East,30071,0,12,0,0,NA
Medaille Mavericks,23725,2015,Frank Felicetti,3,United East,30071,2,12,0,0.143,NA
Medaille Mavericks,23725,2014,Michael Carbery,3,United East,30071,5,7,0,0.417,NA
Medaille Mavericks,23725,2013,Michael Carbery,3,United East,30071,8,6,0,0.571,NA
Medaille Mavericks,23725,2012,Michael Carbery,3,United East,30071,8,8,0,0.5,NA
Medaille Mavericks,23725,2011,Chaz Bulera,3,United East,30071,5,10,0,0.333,NA
Medaille Mavericks,23725,2010,Chaz Bulera,3,United East,30071,9,8,0,0.529,NA
Medaille Mavericks,23725,2009,Chaz Bulera,3,United East,30071,7,9,0,0.438,NA
Medaille Mavericks,23725,2008,Michael Carbery,3,NA,NA,5,8,0,0.385,NA
Medaille Mavericks,23725,2007,Michael Carbery,3,NA,NA,3,9,0,0.25,NA
Medaille Mavericks,23725,2006,Michael Carbery,3,NA,NA,2,7,0,0.222,NA
Medaille Mavericks,23725,2005,Michael Carbery,3,NA,NA,0,11,0,0,NA
Medaille Mavericks,23725,2004,Michael Carbery,3,NA,NA,4,6,0,0.4,NA
Medaille Mavericks,23725,2003,Michael Carbery,3,NA,NA,1,8,0,0.111,NA
Medaille Mavericks,23725,2002,Michael Carbery,3,NA,NA,5,4,0,0.556,NA
Medaille Mavericks,23725,2001,Michael Carbery,3,NA,NA,0,8,0,0,NA
Medaille Mavericks,23725,2000,Michael Carbery,3,NA,NA,0,9,0,0,NA
Mercer Bears,406,2023,NA,1,SoCon,912,0,0,0,0,NA
Mercer Bears,406,2022,Chad Surman,1,SoCon,912,5,10,0,0.333,NA
Mercer Bears,406,2021,Chad Surman,1,SoCon,912,5,8,0,0.385,NA
Mercer Bears,406,2020,Kyle Hannan,1,SoCon,912,6,1,0,0.857,NA
Mercer Bears,406,2019,Kyle Hannan,1,SoCon,912,1,12,0,0.077,NA
Mercer Bears,406,2018,Kyle Hannan,1,SoCon,912,4,10,0,0.286,NA
Mercer Bears,406,2017,Kyle Hannan,1,SoCon,912,5,8,0,0.385,NA
Mercer Bears,406,2016,Kyle Hannan,1,SoCon,912,5,8,0,0.385,NA
Mercer Bears,406,2015,Kyle Hannan,1,SoCon,912,5,8,0,0.385,NA
Mercer Bears,406,2014,Kyle Hannan,1,ASUN,920,7,7,0,0.5,NA
Mercer Bears,406,2013,Kyle Hannan,1,NA,NA,4,8,0,0.333,NA
Mercer Bears,406,2012,Jason Childs,1,NA,NA,1,13,0,0.071,NA
Mercer Bears,406,2011,Jason Childs,1,NA,NA,1,12,0,0.077,First Season of Varsity Competition
Mercy Mavericks,407,2023,Ryan MacSpadyen,2,ECC,11265,0,0,0,0,NA
Mercy Mavericks,407,2022,Jordan Levine,2,ECC,11265,16,2,0,0.889,NA
Mercy Mavericks,407,2021,Jordan Levine,2,ECC,11265,9,1,0,0.9,NA
Mercy Mavericks,407,2020,Jordan Levine,2,ECC,11265,5,1,0,0.833,NA
Mercy Mavericks,407,2019,Jordan Levine,2,ECC,11265,18,2,0,0.9,NA
Mercy Mavericks,407,2018,Jordan Levine,2,ECC,11265,10,5,0,0.667,NA
Mercy Mavericks,407,2017,Jordan Levine,2,ECC,11265,12,5,0,0.706,NA
Mercy Mavericks,407,2016,Jordan Levine,2,ECC,11265,9,6,0,0.6,NA
Mercy Mavericks,407,2015,Jordan Levine,2,ECC,11265,10,7,0,0.588,NA
Mercy Mavericks,407,2014,Jordan Levine,2,ECC,11265,10,6,0,0.625,NA
Mercy Mavericks,407,2013,Jordan Levine,2,ECC,11265,11,4,0,0.733,NA
Mercy Mavericks,407,2012,Steve Manitta,2,ECC,11265,6,7,0,0.462,NA
Mercy Mavericks,407,2011,Steve Manitta,2,ECC,11265,11,3,0,0.786,NA
Mercy Mavericks,407,2010,Steve Manitta,2,ECC,11265,5,10,0,0.333,Inaugural varsity season
Mercyhurst Lakers,408,2023,Chris Ryan,2,G-MAC,30182,0,0,0,0,NA
Mercyhurst Lakers,408,2022,Chris Ryan,2,G-MAC,30182,11,5,0,0.688,NA
Mercyhurst Lakers,408,2021,Chris Ryan,2,G-MAC,30182,12,2,0,0.857,NA
Mercyhurst Lakers,408,2020,Chris Ryan,2,G-MAC,30182,5,0,0,1,NA
Mercyhurst Lakers,408,2019,Chris Ryan,2,G-MAC,30182,13,4,0,0.765,NA
Mercyhurst Lakers,408,2018,Chris Ryan,2,G-MAC,30182,11,5,0,0.688,NA
Mercyhurst Lakers,408,2017,Chris Ryan,2,G-MAC,30182,12,3,0,0.8,NA
Mercyhurst Lakers,408,2016,Chris Ryan,2,ECAC-II,NA,15,3,0,0.833,NA
Mercyhurst Lakers,408,2015,Chris Ryan,2,ECAC-II,NA,8,6,0,0.571,NA
Mercyhurst Lakers,408,2014,Chris Ryan,2,ECAC-II,NA,12,4,0,0.75,NA
Mercyhurst Lakers,408,2013,Chris Ryan,2,ECAC-II,NA,18,1,0,0.947,NA
Mercyhurst Lakers,408,2012,Chris Ryan,2,ECC,11265,13,1,0,0.929,NA
Mercyhurst Lakers,408,2011,Chris Ryan,2,ECC,11265,14,2,0,0.875,NA
Mercyhurst Lakers,408,2010,Chris Ryan,2,ECC,11265,13,1,0,0.929,NA
Mercyhurst Lakers,408,2009,Chris Ryan,2,ECC,11265,11,3,0,0.786,NA
Mercyhurst Lakers,408,2008,Chris Ryan,2,ECC,11265,9,4,0,0.692,NA
Mercyhurst Lakers,408,2007,Chris Ryan,2,ECC,11265,13,2,0,0.867,NA
Mercyhurst Lakers,408,2006,Chris Ryan,2,NA,NA,12,3,0,0.8,NA
Mercyhurst Lakers,408,2005,Chris Ryan,2,NA,NA,11,3,0,0.786,NA
Mercyhurst Lakers,408,2004,Chris Ryan,2,NA,NA,11,2,0,0.846,NA
Mercyhurst Lakers,408,2003,Chris Ryan,2,NA,NA,11,3,0,0.786,NA
Mercyhurst Lakers,408,2002,Chris Ryan,2,NA,NA,8,6,0,0.571,NA
Mercyhurst Lakers,408,2001,Chris Ryan,2,NA,NA,9,3,0,0.75,NA
Mercyhurst Lakers,408,2000,Vinnie Lang,2,NA,NA,8,3,0,0.727,NA
Mercyhurst Lakers,408,1999,Vinnie Lang,2,NA,NA,6,7,0,0.462,NA
Mercyhurst Lakers,408,1998,Vinnie Lang,2,NA,NA,7,5,0,0.583,NA
Mercyhurst Lakers,408,1997,Pete Ginnegar,2,NA,NA,9,5,0,0.643,NA
Merrimack Warriors,410,2023,Michael Morgan,1,America East,845,0,0,0,0,NCAA Division I Reclassifying Member (active 2023-24)
Merrimack Warriors,410,2022,Michael Morgan,1,NEC,846,6,6,0,0.5,NCAA Division I Reclassifying Member (active 2023-24)
Merrimack Warriors,410,2021,Michael Morgan,1,NEC,846,5,5,0,0.5,NCAA Division I Reclassifying Member (active 2023-24)
Merrimack Warriors,410,2020,Michael Morgan,1,NEC,846,1,5,0,0.167,NCAA Division I Reclassifying Member (active 2023-24)
Merrimack Warriors,410,2019,Michael Morgan,2,NE10,899,17,3,0,0.85,NA
Merrimack Warriors,410,2018,Michael Morgan,2,NE10,899,18,1,0,0.947,NA
Merrimack Warriors,410,2017,Michael Morgan,2,NE10,899,15,4,0,0.789,NA
Merrimack Warriors,410,2016,Michael Morgan,2,NE10,899,15,3,0,0.833,NA
Merrimack Warriors,410,2015,Michael Morgan,2,NE10,899,13,3,0,0.813,NA
Merrimack Warriors,410,2014,Michael Morgan,2,NE10,899,12,5,0,0.706,NA
Merrimack Warriors,410,2013,Michael Morgan,2,NE10,899,11,3,0,0.786,NA
Merrimack Warriors,410,2012,Michael Morgan,2,NE10,899,13,3,0,0.813,NA
Merrimack Warriors,410,2011,Michael Morgan,2,NE10,899,11,6,0,0.647,NA
Merrimack Warriors,410,2010,Michael Morgan,2,NE10,899,13,3,0,0.813,NA
Merrimack Warriors,410,2009,Michael Morgan,2,NE10,899,14,3,0,0.824,NA
Merrimack Warriors,410,2008,Michael Morgan,2,NE10,899,12,4,0,0.75,NA
Merrimack Warriors,410,2007,Bartolo Governanti,2,NE10,899,6,8,0,0.429,NA
Merrimack Warriors,410,2006,Ryan Polley,2,NE10,899,11,5,0,0.688,NA
Merrimack Warriors,410,2005,Ryan Polley,2,NE10,899,11,5,0,0.688,NA
Merrimack Warriors,410,2004,Ryan Polley,2,NE10,899,6,8,0,0.429,NA
Merrimack Warriors,410,2003,Matt Read,2,NE10,899,3,9,0,0.25,NA
Merrimack Warriors,410,2002,Matt Read,2,NE10,899,5,10,0,0.333,NA
Merrimack Warriors,410,2001,Matt Read,2,NA,NA,10,6,0,0.625,NA
Merrimack Warriors,410,2000,Frank Aloi,2,NA,NA,12,4,0,0.75,NA
Merrimack Warriors,410,1999,Frank Aloi,2,NA,NA,14,3,0,0.824,NA
Merrimack Warriors,410,1998,Frank Aloi,2,NA,NA,10,5,0,0.667,NA
Merrimack Warriors,410,1997,Frank Aloi,2,NA,NA,6,6,0,0.5,NA
Merrimack Warriors,410,1996,Frank Aloi,2,NA,NA,7,6,0,0.538,NA
Merrimack Warriors,410,1995,Paul Murphy,2,NA,NA,3,7,0,0.3,NA
Merrimack Warriors,410,1994,Paul Murphy,2,NA,NA,5,6,0,0.455,NA
Merrimack Warriors,410,1993,Paul Murphy,2,NA,NA,5,4,0,0.556,NA
Merrimack Warriors,410,1992,Paul Murphy,2,NA,NA,3,10,0,0.231,NA
Merrimack Warriors,410,1991,Paul Murphy,2,NA,NA,12,1,0,0.923,NA
Merrimack Warriors,410,1990,Paul Murphy,2,NA,NA,9,4,0,0.692,NA
Merrimack Warriors,410,1989,Paul Murphy,2,NA,NA,NA,NA,NA,NA,NA
Merrimack Warriors,410,1988,Paul Murphy,2,NA,NA,8,6,0,0.571,NA
Merrimack Warriors,410,1987,Paul Murphy,2,NA,NA,4,7,0,0.364,NA
Merrimack Warriors,410,1986,Rob Hawley,2,NA,NA,3,9,0,0.25,NA
Merrimack Warriors,410,1985,Bob Quine Jr.,2,NA,NA,NA,NA,NA,NA,NA
Merrimack Warriors,410,1984,Bob Quine Jr.,2,NA,NA,NA,NA,NA,NA,NA
Merrimack Warriors,410,1983,Bob Quine Jr.,2,NA,NA,10,4,0,0.714,NA
Messiah Falcons,411,2023,Dan Carson,3,MAC Commonwealth,28744,0,0,0,0,NA
Messiah Falcons,411,2022,Dan Carson,3,MAC Commonwealth,28744,8,10,0,0.444,NA
Messiah Falcons,411,2021,Atsen Bulus,3,MAC Commonwealth,28744,3,7,0,0.3,NA
Messiah Falcons,411,2020,Atsen Bulus,3,MAC Commonwealth,28744,0,5,0,0,NA
Messiah Falcons,411,2019,Atsen Bulus,3,MAC Commonwealth,28744,9,8,0,0.529,NA
Messiah Falcons,411,2018,Atsen Bulus,3,MAC Commonwealth,28744,10,6,0,0.625,NA
Messiah Falcons,411,2017,Atsen Bulus,3,MAC Commonwealth,28744,9,6,0,0.6,NA
Messiah Falcons,411,2016,Atsen Bulus,3,MAC Commonwealth,28744,11,7,0,0.611,NA
Messiah Falcons,411,2015,Atsen Bulus,3,MAC Commonwealth,28744,12,5,0,0.706,NA
Messiah Falcons,411,2014,Luke Beam,3,MAC Commonwealth,28744,7,9,0,0.438,NA
Messiah Falcons,411,2013,Geoff Weisenborn,3,MAC Commonwealth,28744,6,9,0,0.4,NA
